session_id,src_ip,num_commands,duration_sec,commands,label_id,label_name,mitre_features,triage_features,change_features,num_downloads,download_shas,binary_type,system_changes_summary,mitre_tactic_reconnaissance,mitre_tactic_resource_development,mitre_tactic_initial_access,mitre_tactic_execution,mitre_tactic_persistence,mitre_tactic_privilege_escalation,mitre_tactic_defense_evasion,mitre_tactic_credential_access,mitre_tactic_discovery,mitre_tactic_lateral_movement,mitre_tactic_collection,mitre_tactic_command_and_control,mitre_tactic_exfiltration,mitre_tactic_impact,mitre_severity_max,mitre_severity_mean,mitre_severity_weighted,mitre_kill_chain_score,mitre_unique_technique_count,mitre_total_commands,mitre_matched_commands,triage_file_size,triage_entropy,triage_priority,triage_is_go,triage_is_packed,triage_is_stripped,triage_is_dll,triage_is_static,triage_score_mining,triage_score_botnet,triage_score_recon,triage_score_destructive,ghidra_function_count,ghidra_total_instructions,ghidra_total_basic_blocks,ghidra_max_function_size,ghidra_avg_callers,ghidra_max_callers,ghidra_mining_pool_count,ghidra_crypto_wallet_count,ghidra_ip_count,ghidra_url_count,ghidra_shell_cmd_count,ghidra_file_path_count,ghidra_imports_file_io,ghidra_imports_process,ghidra_imports_network,ghidra_imports_crypto,ghidra_imports_evasion,ghidra_has_aes_sbox,ghidra_has_sha256_constants,ghidra_has_rc4_state,ghidra_has_xor_loop,ghidra_go_user_functions,ghidra_go_runtime_functions,angr_basic_blocks,angr_edges,angr_functions_recovered,angr_cyclomatic_complexity,angr_function_count,angr_user_functions_listed,angr_syscalls_network,angr_syscalls_file_io,angr_syscalls_process,angr_syscalls_memory,angr_ip_count,angr_url_count,angr_mining_indicator_count,angr_shell_cmd_count,angr_has_network,angr_has_file_manipulation,angr_has_process_control,angr_has_crypto,angr_has_mining,angr_has_persistence,angr_has_evasion,angr_has_shell_execution,angr_complexity_tier,angr_is_partial,angr_loaded_as_blob,script_line_count,script_url_count,script_download_count,script_arch_count,script_is_downloader,script_is_multi_arch,script_is_miner,script_has_persistence,script_has_anti_forensics,has_ghidra_results,has_angr_results,has_script_results,deep_func_ratio_angr_ghidra,deep_mining_signal_count,deep_total_network_indicators,deep_total_crypto_indicators,deep_max_complexity,deep_total_evasion_indicators,deep_is_go_consensus
synthetic_safe_112038,175.58.136.197,7,772.7445403099716,GET / HTTP/1.1; GET /index.html HTTP/1.1; GET /about HTTP/1.1; GET /contact HTTP/1.1; GET /services HTTP/1.1; GET /blog HTTP/1.1; GET /faq HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 7, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_857168,185.134.91.130,3,1096.0271288203364,GET / HTTP/1.1; GET /index.html HTTP/1.1;,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 2, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list, it can be normal query which any user is trying to perform as any normal web server might behave.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_665579,200.0.165.126,9,33.17732343914044,GET / HTTP/1.1; GET /index.html HTTP/1.1; GET /contact HTTP/1.1; GET /about HTTP/1.1; GET /services HTTP/1.1; GET /blog HTTP/1.1; GET /faq HTTP/1.1; GET /privacy HTTP/1.1; GET /terms HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 9, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_694916,21.43.248.209,13,92.3628969773765,GET / HTTP/1.1; GET /index.html HTTP/1.1; GET /about HTTP/1.1; GET /contact HTTP/1.1; GET /blog HTTP/1.1; GET /services HTTP/1.1; GET /faq HTTP/1.1; GET /careers HTTP/1.1; GET /press HTTP/1.1; GET /privacy HTTP/1.1; GET /terms HTTP/1.1; GET /sitemap HTTP/1.1; GET /robots.txt HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 4, 'mitre_severity_mean': 4.0, 'mitre_severity_weighted': 16.0, 'mitre_kill_chain_score': 1, 'mitre_unique_technique_count': 1, 'mitre_total_commands': 13, 'mitre_matched_commands': 1, 'mitre_severity_tier': 'medium', 'mitre_technique_ids': 'T1049'}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list, normal website navigation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_676510,43.135.216.247,7,262.03986447607764,GET /index.html HTTP/1.1; GET /about.html HTTP/1.1; GET /contact.html HTTP/1.1; GET /services.html HTTP/1.1; GET /blog.html HTTP/1.1; GET /faq.html HTTP/1.1; GET /careers.html HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 7, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_781446,96.224.231.31,44,305.00768026254946,GET / HTTP/1.1; GET /index.html HTTP/1.1; GET /about HTTP/1.1; GET /contact HTTP/1.1; GET /blog HTTP/1.1; GET /services HTTP/1.1; GET /faq HTTP/1.1; GET /privacy HTTP/1.1; GET /terms HTTP/1.1; GET /sitemap HTTP/1.1; GET /robots.txt HTTP/1.1; GET /admin HTTP/1.1; GET /admin/dashboard HTTP/1.1; GET /admin/settings HTTP/1.1; GET /admin/logout HTTP/1.1; GET /api/v1/users HTTP/1.1; GET /api/v1/services HTTP/1.1; GET /api/v1/status HTTP/1.1; GET /api/v1/logs HTTP/1.1; GET /api/v1/stats HTTP/1.1; GET /api/v1/files HTTP/1.1; GET /api/v1/uploads HTTP/1.1; GET /api/v1/downloads HTTP/1.1; GET /api/v1/system HTTP/1.1; GET /api/v1/security HTTP/1.1; GET /api/v1/support HTTP/1.1; GET /api/v1/logout HTTP/1.1; GET /css/style.css HTTP/1.1; GET /js/script.js HTTP/1.1; GET /images/logo.png HTTP/1.1; GET /images/banner.jpg HTTP/1.1; GET /images/icon.ico HTTP/1.1; GET /images/avatar.png HTTP/1.1; GET /images/background.jpg HTTP/1.1; GET /images/icon.png HTTP/1.1; GET /images/icon2.png HTTP/1.1; GET /images/icon3.png HTTP/1.1; GET /images/icon4.png HTTP/1.1; GET /images/icon5.png HTTP/1.1; GET /images/icon6.png HTTP/1.1; GET /images/icon7.png HTTP/1.1; GET /images/icon8.png HTTP/1.1; GET /images/icon9.png HTTP/1.1; GET /images/icon10.png HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 2, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 4, 'mitre_severity_mean': 3.667, 'mitre_severity_weighted': 13.667, 'mitre_kill_chain_score': 2, 'mitre_unique_technique_count': 3, 'mitre_total_commands': 44, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'medium', 'mitre_technique_ids': 'T1033|T1049|T1595.003'}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_174441,182.30.117.18,9,1087.4498154772923,GET / HTTP/1.1; GET /index.html HTTP/1.1; GET /about HTTP/1.1; GET /contact HTTP/1.1; GET /blog HTTP/1.1; GET /products HTTP/1.1; GET /services HTTP/1.1; GET /faq HTTP/1.1; GET /careers HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 9, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list, normal web server activity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_665427,34.242.124.201,12,572.8378021040664,GET / HTTP/1.1; GET /index.html HTTP/1.1; GET /about HTTP/1.1; GET /contact HTTP/1.1; GET /services HTTP/1.1; GET /blog HTTP/1.1; GET /faq HTTP/1.1; GET /terms HTTP/1.1; GET /privacy HTTP/1.1; GET /sitemap HTTP/1.1; GET /robots.txt HTTP/1.1; GET /favicon.ico HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 12, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_544154,106.239.27.173,6,787.612031036292,GET / HTTP/1.1; GET /index.html HTTP/1.1; GET /about HTTP/1.1; GET /contact HTTP/1.1; GET /blog HTTP/1.1; GET /services HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 6, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_214576,64.98.97.138,7,543.850121921427,GET / HTTP/1.1; GET /index.html HTTP/1.1; GET /contact HTTP/1.1; POST /search HTTP/1.1; GET /about HTTP/1.1; GET /faq HTTP/1.1; GET /privacy HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 7, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list, normal web server operations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_179046,114.50.25.167,9,1199.1461374111448,GET /index.html HTTP/1.1; GET /about HTTP/1.1; GET /contact HTTP/1.1; GET /blog HTTP/1.1; GET /services HTTP/1.1; GET /privacy HTTP/1.1; GET /terms HTTP/1.1; GET /sitemap HTTP/1.1; GET /robots.txt HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 9, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_safe_604740,55.205.30.43,10,460.9780115825301,GET /index.html HTTP/1.1; GET /about HTTP/1.1; GET /contact HTTP/1.1; GET /blog HTTP/1.1; GET /services HTTP/1.1; GET /faq HTTP/1.1; GET /login HTTP/1.1; GET /register HTTP/1.1; GET /products HTTP/1.1; GET /cart HTTP/1.1,0,Safe,"{'mitre_tactic_reconnaissance': 0, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 0, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 0, 'mitre_severity_mean': 0.0, 'mitre_severity_weighted': 0.0, 'mitre_kill_chain_score': 0, 'mitre_unique_technique_count': 0, 'mitre_total_commands': 10, 'mitre_matched_commands': 0, 'mitre_severity_tier': 'none', 'mitre_technique_ids': ''}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"file read, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
